Company,GST No,State,State Code,City,Address,Zip Code,PAN,CIN,Customer,Customer Address,GST No,Phone,Email,Type,Invoice No.,MRN/PO No.,Invoice Date,Raw Material,Category,Sub Category,HSN Code,Sap Code,Unit,Quantity,Price (?),Pre Tax Amount (?),CGST Tax Percentage,CGST Tax (?),SGST Tax Percentage,SGST Tax/Excise Duty (?),IGST Tax/VAT Percentage,IGST Tax/VAT Amount (?),CESS Tax Percentage,CESS Tax,Total TCS (?),Discount (?),Delivery Charge (?),Total Amount (?),Invoice Total (?),Raw Material ID,Raw Material Code,Description
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,17573/jan,5394,28-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,15,56,840,0,0,0,0,0,0,0,0,0,0,0,840,840,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,INTERNATIONAL CAPTAINFOODS LLP,"Plot no 13, S no 108, Flat No 4, Aundh Nr Pawar Banglow Pune -411007",27AAOFC3767G1Z4,,,Purchase,1-Jan,5393,28-Jan-24,Chill Guava Premium Juice Bottles,Beverages,Juices,20089994,,NOS,6,62.5,375,6,22.5,6,22.5,0,0,0,0,0,0,0,420,1680,17566252,chill guava premium,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,INTERNATIONAL CAPTAINFOODS LLP,"Plot no 13, S no 108, Flat No 4, Aundh Nr Pawar Banglow Pune -411007",27AAOFC3767G1Z4,,,Purchase,01-Jan,5393,28-Jan-24,Mango Premium Juice Bottles,Beverages,Juices,20089911,,NOS,6,62.5,375,6,22.5,6,22.5,0,0,0,0,,,,420,,17566342,mango premium juice,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,INTERNATIONAL CAPTAINFOODS LLP,"Plot no 13, S no 108, Flat No 4, Aundh Nr Pawar Banglow Pune -411007",27AAOFC3767G1Z4,,,Purchase,01-Jan,5393,28-Jan-24,Pineapple Premium Juice Bottles,Beverages,Juices,20094900,,NOS,6,62.5,375,6,22.5,6,22.5,0,0,0,0,,,,420,,17566491,pineapple premium ju,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,INTERNATIONAL CAPTAINFOODS LLP,"Plot no 13, S no 108, Flat No 4, Aundh Nr Pawar Banglow Pune -411007",27AAOFC3767G1Z4,,,Purchase,01-Jan,5393,28-Jan-24,Orange Premium Juice Bottles,Beverages,Juices,20099000,,NOS,6,62.5,375,6,22.5,6,22.5,0,0,0,0,,,,420,,17566529,orange premium juice,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Salt Tata,Grocery,,0,,PKT,50,28,1400,0,0,0,0,0,0,0,0,0,0,0,1400,52494,16704010,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Peanut Roasted,Grocery,,0,,Kg,3,195,585,6,35.1,6,35.1,0,0,0,0,,,,655.2,,16704019,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Papad Big,Grocery,,0,,PKT,10,360,3600,0,0,0,0,0,0,0,0,,,,3600,,16704022,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Char Magaz,Grocery,,0,,Kg,8,860,6880,2.5,172,2.5,172,0,0,0,0,,,,7224,,16704049,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Black Salt Powder,Grocery,,0,,Kg,2,48,96,0,0,0,0,0,0,0,0,,,,96,,16704052,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Yellow Chilli Powder,Grocery,Spices,0,,Kg,0.5,1400,700,2.5,17.5,2.5,17.5,0,0,0,0,,,,735,,16704336,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Star Fool,Grocery,Spices,0,,Kg,0.5,1050,525,2.5,13.13,2.5,13.13,0,0,0,0,,,,551.26,,16704342,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Saffron (kesar),Grocery,Spices,0,,PKT,5,260,1300,2.5,32.5,2.5,32.5,0,0,0,0,,,,1365,,16704345,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Kitchen King,Grocery,Spices,0,,PKT,4,401,1604,2.5,40.1,2.5,40.1,0,0,0,0,,,,1684.2,,16704356,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Kashmiri Chilli Powder,Grocery,Spices,0,,PKT,5,650,3250,2.5,81.25,2.5,81.25,0,0,0,0,,,,3412.5,,16704360,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Kashmiri Chilli,Grocery,Spices,0,,Kg,15,680,10200,2.5,255,2.5,255,0,0,0,0,,,,10710,,16704361,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Kalonji,Grocery,Spices,0,,Kg,0.25,320,80,2.5,2,2.5,2,0,0,0,0,,,,84,,16704362,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Jeera Whole,Grocery,Spices,0,,Kg,4,450,1800,2.5,45,2.5,45,0,0,0,0,,,,1890,,16704363,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1-Jan,5392,28-Jan-24,Hing Powder,Grocery,Spices,0,,BTL,4,157,628,2.5,15.7,2.5,15.7,0,0,0,0,,,,659.4,,16704370,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Haldi Powder,Grocery,Spices,0,,Kg,5,230,1150,2.5,28.75,2.5,28.75,0,0,0,0,,,,1207.5,,16704371,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Green Elaichi,Grocery,Spices,0,,Kg,0.5,2700,1350,2.5,33.75,2.5,33.75,0,0,0,0,,,,1417.5,,16704372,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Chat Masala,Grocery,Spices,0,,PKT,20,75,1500,2.5,37.5,2.5,37.5,0,0,0,0,,,,1575,,16704388,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Black Pepper Whole,Grocery,Spices,0,,Kg,0.5,820,410,2.5,10.25,2.5,10.25,0,0,0,0,,,,430.5,,16704391,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Ajwain,Grocery,Spices,0,,Kg,0.5,320,160,2.5,4,2.5,4,0,0,0,0,,,,168,,16704402,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,White Till,Grocery,Seeds,0,,Kg,2,300,600,2.5,15,2.5,15,0,0,0,0,,,,630,,16704419,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Badi Sunf,Grocery,Seeds,0,,Kg,3,300,900,2.5,22.5,2.5,22.5,0,0,0,0,,,,945,,16704433,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Pista,Grocery,Dry Fruits,0,,Kg,0.5,2100,1050,6,63,6,63,0,0,0,0,,,,1176,,16704703,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Kishmish,Grocery,Dry Fruits,0,,Kg,0.5,320,160,2.5,4,2.5,4,0,0,0,0,,,,168,,16704704,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1169/Jan,5392,28-Jan-24,Kaju Tukda,Grocery,Dry Fruits,0,,Kg,15,680,10200,2.5,255,2.5,255,0,0,0,0,,,,10710,,16704707,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,623/jan,5391,28-Jan-24,Tiger Prawns,Meat Material,Sea Food,0,,Kg,4,1100,4400,0,0,0,0,0,0,0,0,0,0,0,4400,13890,16704437,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,623/jan,5391,28-Jan-24,Pomfret,Meat Material,Sea Food,0,,Kg,5.7,1250,7125,0,0,0,0,0,0,0,0,,,,7125,,16704448,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,623/jan,5391,28-Jan-24,Medium Prawns,Meat Material,Sea Food,0,,Kg,4.3,550,2365,0,0,0,0,0,0,0,0,,,,2365,,16704449,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2696-Jan,5390,28-Jan-24,Dukes Soda,Beverages,,0,,BTL,120,6.78,813.6,9,73.22,9,73.22,0,0,0,0,0,0,0,960.04,9880,16704155,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2696-Jan,5390,28-Jan-24,Aquafina Water 500 Ml,Beverages,,0,,BTL,480,5.51,2643.84,9,237.95,9,237.95,0,0,0,0,,,,3119.74,,16704159,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2696-Jan,5390,28-Jan-24,Aquafina Water,Beverages,,0,,BTL,480,10.24,4915.2,9,442.37,9,442.37,0,0,0,0,,,,5799.94,,16704160,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2692-Jan,5389,28-Jan-24,Aquafina Water 500 Ml,Beverages,,0,,BTL,240,5.51,1321.92,9,118.97,9,118.97,0,0,0,0,0,0,0,1559.86,1560,16704159,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,511756/JAN,5388,28-Jan-24,Orange,Fresh Fruits,,0,,Kg,15,76.09,1141.31,0,0,0,0,0,0,0,0,0,0,0,1141.31,1141,16704070,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ROYALin DAIRY,"JOGESHWARI WEST ,OPP ,FISH MARKET,MUMBAI 400102",27AEDPD1415M1ZR,,,Purchase,024957/JAN,5387,28-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,6,320,1920,0,0,0,0,0,0,0,0,0,0,0,1920,1920,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,17535/JAN,5386,28-Jan-24,Green Peas,Food Ingredients,Frozan,0,,PKT,6,95,570,0,0,0,0,0,0,0,0,0,0,0,570,2250,16704662,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,17535/JAN,5386,28-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,30,56,1680,0,0,0,0,0,0,0,0,,,,1680,,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,52862/JAN,5385,28-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,16,310,4960,0,0,0,0,0,0,0,0,0,0,0,4960,4960,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Imtiyaz Ahmed Khan,,,,,Purchase,543/JAN,5384,28-Jan-24,Eggs,Food Ingredients,Egg,0,,PCS,200,6.4,1280,0,0,0,0,0,0,0,0,0,0,0,1280,1280,16704699,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1760/Jan,5383,28-Jan-24,Chicken Supreme,Meat Material,Meat,0,,Kg,4,250,1000,0,0,0,0,0,0,0,0,0,0,0,1000,7100,16704530,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1760/Jan,5383,28-Jan-24,Chicken Leg Bonless,Meat Material,Meat,0,,Kg,16,250,4000,0,0,0,0,0,0,0,0,,,,4000,,16704531,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1760/Jan,5383,28-Jan-24,Chicken Carcass (haddi),Meat Material,Meat,0,,Kg,5,20,100,0,0,0,0,0,0,0,0,,,,100,,16704535,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1760/Jan,5383,28-Jan-24,Chicken Breast Bonless,Meat Material,Meat,0,,Kg,8,250,2000,0,0,0,0,0,0,0,0,,,,2000,,16704537,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18757/JAN,5382,28-Jan-24,Steam Noodles,Food Ingredients,Noodles,0,,Kg,2,80,160,0,0,0,0,0,0,0,0,0,0,0,160,540,16704514,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18757/JAN,5382,28-Jan-24,Chopsuey Noodles,Food Ingredients,Noodles,0,,Kg,2,80,160,0,0,0,0,0,0,0,0,,,,160,,16704521,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18757/JAN,5382,28-Jan-24,Wonton Patta,Food Ingredients,Frozan,0,,PKT,2,110,220,0,0,0,0,0,0,0,0,,,,220,,16704655,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Soya Sauce Llk,Food Ingredients,Sauce,0,,BTL,6,176.95,1061.7,6,63.7,6,63.7,0,0,0,0,0,0,0,1189.1,19539,16703806,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Red Cabbage,Vegetable,,0,,Kg,4,201.98,807.92,6,48.48,6,48.48,0,0,0,0,,,,904.88,,16703867,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Corn Flour,Grocery,,0,,Kg,5,61.38,306.9,6,18.41,6,18.41,0,0,0,0,,,,343.72,,16704042,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Aromatic Powder,Grocery,Spices,0,,PKT,6,169.5,1017,6,61.02,6,61.02,0,0,0,0,,,,1139.04,,16704399,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Ghee Nandani,Dairy Products,Dairy,0,,Kg,12,531.69,6380.28,6,382.82,6,382.82,0,0,0,0,,,,7145.92,,16704799,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Amul Milk,Dairy Products,Dairy,0,,LTR,36,71.1,2559.6,2.5,63.99,2.5,63.99,0,0,0,0,,,,2687.58,,16704810,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538511/JAN,5381,28-Jan-24,Cheese Amul,Dairy Products,Cheese,0,,Kg,12,456,5472,6,328.32,6,328.32,0,0,0,0,,,,6128.64,,16704839,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,511750/JAN,5380,28-Jan-24,Peel Garlic,Vegetable,,0,,Kg,3,330,990,0,0,0,0,0,0,0,0,0,0,0,990,990,16703876,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Bisleri International Pvt Ltd,,,,,Purchase,11354/JAN,5379,28-Jan-24,Bisleri 250 Ml,Beverages,,0,,BTL,1920,4.24,8135.59,9,732.2,9,732.2,0,0,0,0,0,0,0,9599.98,9600,16704158,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538522/JAN,5378,28-Jan-24,Jalepenos Slice,Food Ingredients,Toppings,0,,TIN,1,264.71,264.71,6,15.88,6,15.88,0,0,0,0,0,0,0,296.47,621,16704268,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,538522/JAN,5378,28-Jan-24,Mustard Oil,Food Ingredients,Can Food,0,,BTL,2,154.67,309.34,2.5,7.73,2.5,7.73,0,0,0,0,,,,324.8,,16704867,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Wafer Potatos,Vegetable,,0,,Kg,10,42,420,0,0,0,0,0,0,0,0,0,0,0,420,11510,16703837,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Tomatos,Vegetable,,0,,Kg,59,36,2124,0,0,0,0,0,0,0,0,,,,2124,,16703838,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Staff Veg,Vegetable,,0,,Kg,15,38,570,0,0,0,0,0,0,0,0,,,,570,,16703851,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Spring Onion,Vegetable,,0,,Kg,5,48,240,0,0,0,0,0,0,0,0,,,,240,,16703854,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Spinach,Vegetable,,0,,Kg,12,36,432,0,0,0,0,0,0,0,0,,,,432,,16703855,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Red Pumpkin,Vegetable,,0,,Kg,3,26,78,0,0,0,0,0,0,0,0,,,,78,,16703865,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Potato,Vegetable,,0,,Kg,9,32,288,0,0,0,0,0,0,0,0,,,,288,,16703873,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Onion,Vegetable,,0,,Kg,37,45,1665,0,0,0,0,0,0,0,0,,,,1665,,16703882,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Mint Leaves,Vegetable,,0,,Kg,1,48,48,0,0,0,0,0,0,0,0,,,,48,,16703883,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Methi Fresh,Vegetable,,0,,Kg,3,46,138,0,0,0,0,0,0,0,0,,,,138,,16703885,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Lemon,Vegetable,,0,,Kg,8.5,70,595,0,0,0,0,0,0,0,0,,,,595,,16703894,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Lady Finger,Vegetable,,0,,Kg,1,44,44,0,0,0,0,0,0,0,0,,,,44,,16703896,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Karela,Vegetable,,0,,Kg,1,60,60,0,0,0,0,0,0,0,0,,,,60,,16703900,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Green Chilly,Vegetable,,0,,Kg,3.5,52,182,0,0,0,0,0,0,0,0,,,,182,,16703915,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Ginger,Vegetable,,0,,Kg,3,70,210,0,0,0,0,0,0,0,0,,,,210,,16703917,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Garlic Whole,Vegetable,,0,,Kg,3,290,870,0,0,0,0,0,0,0,0,,,,870,,16703918,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Fresh Beans,Vegetable,,0,,Kg,12,68,816,0,0,0,0,0,0,0,0,,,,816,,16703923,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Cucumber,Vegetable,,0,,Kg,20,32,640,0,0,0,0,0,0,0,0,,,,640,,16703935,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Coriander Leaves,Vegetable,,0,,Kg,8,65,520,0,0,0,0,0,0,0,0,,,,520,,16703936,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Cauliflower,Vegetable,,0,,Kg,8,42,336,0,0,0,0,0,0,0,0,,,,336,,16703943,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Carrots,Vegetable,,0,,Kg,18,36,648,0,0,0,0,0,0,0,0,,,,648,,16703944,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Capsicum,Vegetable,,0,,Kg,4.5,48,216,0,0,0,0,0,0,0,0,,,,216,,16703945,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Cabbage,Vegetable,,0,,Kg,3,30,90,0,0,0,0,0,0,0,0,,,,90,,16703946,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,122/JAN,5377,28-Jan-24,Banana Leaf,Vegetable,,0,,PCS,35,8,280,0,0,0,0,0,0,0,0,,,,280,,16703957,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Yellow Zucchini,Vegetable,,0,,Kg,1.5,110,165,0,0,0,0,0,0,0,0,0,0,0,165,4116,16703833,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Snow Peas,Vegetable,,0,,Kg,0.25,800,200,0,0,0,0,0,0,0,0,,,,200,,16703856,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Pok Choy,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703875,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Iceberg Lettuce,Vegetable,,0,,Kg,0.5,140,70,0,0,0,0,0,0,0,0,,,,70,,16703907,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Green Zucchini,Vegetable,,0,,Kg,1.5,110,165,0,0,0,0,0,0,0,0,,,,165,,16703911,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Fresh Red Chilly,Vegetable,,0,,Kg,0.5,120,60,0,0,0,0,0,0,0,0,,,,60,,16703920,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,547/JAN,5376,28-Jan-24,Fresh Mushroom,Vegetable,,0,,Kg,6.4,170,1088,0,0,0,0,0,0,0,0,,,,1088,,16703921,,
